name,sex,bib_display,label,place,placeChange,isFinish,distance,time,time_sec,time_min,splitTime,netTime,waveTime,epochTime,timestamp,flag_finished,last_distance,last_time
Jonathan Phillips,M,442,4M,71,1,,4.0,00:20:35.77,1235.77,20.596166666666665,00:05:08.02,00:20:35.77,00:20:35.77,1706974234.46,1706956234.46,1,26.2,137.80116666666666
Tyler McCandless,M,458,4M,72,-3,,4.0,00:20:35.93,1235.93,20.598833333333335,00:05:08.87,00:20:35.93,00:20:35.93,1706974234.62,1706956234.62,1,26.2,143.93633333333335
Noah Droddy,M,476,4M,,,,4.0,00:20:36.06,1236.06,20.601,00:05:08.75,00:20:36.06,00:20:36.06,1706974234.75,1706956234.75,0,14.0,74.81649999999999
Evan Landes,M,454,4M,73,4,,4.0,00:20:36.28,1236.28,20.604666666666667,00:05:07.23,00:20:36.28,00:20:36.28,1706974234.97,1706956234.97,1,26.2,145.45499999999998
Jake Ritter,M,550,4M,74,15,,4.0,00:20:36.53,1236.53,20.608833333333333,00:05:03.63,00:20:36.53,00:20:36.53,1706974235.22,1706956235.22,1,26.2,142.95366666666666
Tai Smith,M,551,4M,75,-1,,4.0,00:20:36.54,1236.54,20.608999999999998,00:05:08.27,00:20:36.54,00:20:36.54,1706974235.23,1706956235.23,1,26.2,136.8961666666667
Spencer Bossi-Johnson,M,527,4M,76,2,,4.0,00:20:36.78,1236.78,20.613,00:05:07.20,00:20:36.78,00:20:36.78,1706974235.47,1706956235.47,1,26.2,138.24416666666667
Lyle O'Brien,M,615,4M,77,-6,,4.0,00:20:37.04,1237.04,20.61733333333333,00:05:09.34,00:20:37.04,00:20:37.04,1706974235.73,1706956235.73,1,26.2,134.46866666666668
Julian Heninger,M,510,4M,78,-3,,4.0,00:20:37.16,1237.16,20.619333333333334,00:05:08.88,00:20:37.16,00:20:37.16,1706974235.85,1706956235.85,1,26.2,136.74483333333333
Kristoffer Mugrage,M,457,4M,79,-6,,4.0,00:20:37.31,1237.31,20.62183333333333,00:05:09.08,00:20:37.31,00:20:37.31,1706974236.00,1706956236.00,0,22.0,120.07766666666666
Malcolm Richards,M,492,4M,80,0,,4.0,00:20:37.42,1237.42,20.62366666666667,00:05:05.96,00:20:37.42,00:20:37.42,1706974236.11,1706956236.11,1,26.2,138.5205
Kevin Havel,M,485,4M,,,,4.0,00:20:37.94,1237.94,20.632333333333335,00:05:10.33,00:20:37.94,00:20:37.94,1706974236.63,1706956236.63,0,10.0,53.60366666666666
Jonathan Aziz,M,462,4M,81,6,,4.0,00:20:41.81,1241.81,20.696833333333334,00:05:09.17,00:20:41.81,00:20:41.81,1706974240.50,1706956240.50,1,26.2,137.8311666666667
Caleb Kerr,M,449,4M,82,4,,4.0,00:20:44.23,1244.23,20.737166666666667,00:05:11.77,00:20:44.23,00:20:44.23,1706974242.92,1706956242.92,1,26.2,138.82533333333333
Pardon Ndhlovu,M,456,4M,83,1,,4.0,00:20:44.67,1244.67,20.744500000000002,00:05:12.62,00:20:44.67,00:20:44.67,1706974243.36,1706956243.36,1,26.2,153.42133333333334
Owen Ritz,M,592,4M,84,-1,,4.0,00:20:44.74,1244.74,20.74566666666667,00:05:12.90,00:20:44.74,00:20:44.74,1706974243.43,1706956243.43,1,26.2,145.39583333333334
John McGowan,M,575,4M,85,-3,,4.0,00:20:44.88,1244.88,20.748,00:05:13.17,00:20:44.88,00:20:44.88,1706974243.57,1706956243.57,1,26.2,143.89233333333334
Thomas Slattery,M,464,4M,86,-5,,4.0,00:20:45.00,1245.0,20.75,00:05:13.30,00:20:45.00,00:20:45.00,1706974243.69,1706956243.69,1,26.2,147.28699999999998
Zack Holden,M,516,4M,87,-2,,4.0,00:20:45.10,1245.1,20.751666666666665,00:05:13.02,00:20:45.10,00:20:45.10,1706974243.79,1706956243.79,1,26.2,137.832
Zach Herriott,M,465,4M,,,,4.0,00:20:45.12,1245.12,20.752,00:05:13.30,00:20:45.12,00:20:45.12,1706974243.81,1706956243.81,0,20.0,104.53133333333334
Clint McKelvey,M,498,4M,88,3,,4.0,00:20:45.39,1245.39,20.756500000000003,00:05:12.34,00:20:45.39,00:20:45.39,1706974244.08,1706956244.08,1,26.2,137.8845
Brian Masterson,M,480,4M,,,,4.0,00:20:45.40,1245.4,20.756666666666668,00:05:13.32,00:20:45.40,00:20:45.40,1706974244.09,1706956244.09,0,19.0,99.58133333333333
Cameron Dickson,M,545,4M,89,-1,,4.0,00:20:45.48,1245.48,20.758,00:05:12.75,00:20:45.48,00:20:45.48,1706974244.17,1706956244.17,1,26.2,149.49883333333335
Dominic Hockenbury,M,540,4M,90,-11,,4.0,00:20:45.60,1245.6,20.759999999999998,00:05:14.26,00:20:45.60,00:20:45.60,1706974244.29,1706956244.29,1,26.2,141.2485
Zachary Hine,M,533,4M,91,2,,4.0,00:20:45.66,1245.66,20.761000000000003,00:05:12.22,00:20:45.66,00:20:45.66,1706974244.35,1706956244.35,1,26.2,148.11666666666667
Charles Lawrence,M,488,4M,,,,4.0,00:20:45.78,1245.78,20.762999999999998,00:05:13.19,00:20:45.78,00:20:45.78,1706974244.47,1706956244.47,0,14.0,73.96033333333334
Will Cross,M,552,4M,,,,4.0,00:20:45.82,1245.82,20.763666666666666,00:05:12.88,00:20:45.82,00:20:45.82,1706974244.51,1706956244.51,0,15.0,79.34683333333334
Jason Weitzel,M,475,4M,92,2,,4.0,00:20:45.83,1245.83,20.76383333333333,00:05:12.20,00:20:45.83,00:20:45.83,1706974244.52,1706956244.52,1,26.2,149.42883333333333
Michael Blaszczyk,M,504,4M,93,-1,,4.0,00:20:45.86,1245.86,20.764333333333333,00:05:12.45,00:20:45.86,00:20:45.86,1706974244.55,1706956244.55,1,26.2,140.81016666666667
William Loevner,M,514,4M,94,-4,,4.0,00:20:45.94,1245.94,20.765666666666668,00:05:13.02,00:20:45.94,00:20:45.94,1706974244.63,1706956244.63,1,26.2,142.165
Alan Peterson,M,445,4M,95,0,,4.0,00:20:46.05,1246.05,20.7675,00:05:12.07,00:20:46.05,00:20:46.05,1706974244.74,1706956244.74,1,26.2,136.91199999999998
Jackson Neff,M,460,4M,96,1,,4.0,00:20:46.87,1246.87,20.781166666666664,00:05:12.38,00:20:46.87,00:20:46.87,1706974245.56,1706956245.56,1,26.2,141.76833333333335
Jack Mastandrea,M,567,4M,97,1,,4.0,00:20:47.11,1247.11,20.785166666666665,00:05:12.44,00:20:47.11,00:20:47.11,1706974245.80,1706956245.80,1,26.2,138.76066666666665
Jacob Shiohira,M,499,4M,98,8,,4.0,00:20:47.83,1247.83,20.797166666666666,00:05:08.22,00:20:47.83,00:20:47.83,1706974246.52,1706956246.52,1,26.2,139.41766666666666
David Fuentes,M,503,4M,99,2,,4.0,00:20:48.00,1248.0,20.8,00:05:11.68,00:20:48.00,00:20:48.00,1706974246.69,1706956246.69,1,26.2,141.61416666666668
Mitch Ammons,M,483,4M,100,0,,4.0,00:20:48.05,1248.05,20.800833333333333,00:05:11.77,00:20:48.05,00:20:48.05,1706974246.74,1706956246.74,1,26.2,146.03816666666668
Sem Sultanov,M,534,4M,101,-5,,4.0,00:20:48.41,1248.41,20.806833333333334,00:05:14.08,00:20:48.41,00:20:48.41,1706974247.10,1706956247.10,0,9.0,48.176
Jordan Daniel,M,536,4M,102,-3,,4.0,00:20:49.06,1249.06,20.817666666666664,00:05:13.53,00:20:49.06,00:20:49.06,1706974247.75,1706956247.75,1,26.2,142.41266666666667
Garret Lee,M,518,4M,103,4,,4.0,00:20:50.20,1250.2,20.836666666666666,00:05:09.95,00:20:50.20,00:20:50.20,1706974248.89,1706956248.89,1,26.2,136.57250000000002
Tyler Jermann,M,451,4M,104,-2,,4.0,00:20:50.29,1250.29,20.838166666666666,00:05:13.97,00:20:50.29,00:20:50.29,1706974248.98,1706956248.98,1,26.2,146.00050000000002
Sean O'Connor,M,531,4M,105,3,,4.0,00:20:50.59,1250.59,20.843166666666665,00:05:10.32,00:20:50.59,00:20:50.59,1706974249.28,1706956249.28,0,11.0,57.9775
Andrew Bowman,M,493,4M,106,-3,,4.0,00:20:50.67,1250.67,20.8445,00:05:13.51,00:20:50.67,00:20:50.67,1706974249.36,1706956249.36,0,17.0,90.10166666666667
Matthew Welch,M,549,4M,,,,4.0,00:20:51.00,1251.0,20.85,00:05:10.51,00:20:51.00,00:20:51.00,1706974249.69,1706956249.69,0,18.0,98.31416666666668
Oscar Medina,M,583,4M,107,-3,,4.0,00:20:51.76,1251.76,20.862666666666666,00:05:14.20,00:20:51.76,00:20:51.76,1706974250.45,1706956250.45,1,26.2,142.20566666666667
Benjamin Payne,M,543,4M,108,-3,,4.0,00:20:51.83,1251.83,20.863833333333332,00:05:13.67,00:20:51.83,00:20:51.83,1706974250.52,1706956250.52,1,26.2,137.07333333333332
William Norris,M,463,4M,109,3,,4.0,00:20:51.94,1251.94,20.865666666666666,00:05:10.40,00:20:51.94,00:20:51.94,1706974250.63,1706956250.63,1,26.2,140.6465
Erik Linden,M,603,4M,110,5,,4.0,00:20:52.74,1252.74,20.879,00:05:10.22,00:20:52.74,00:20:52.74,1706974251.43,1706956251.43,1,26.2,144.96916666666667
Sam Geha,M,561,4M,111,-2,,4.0,00:20:52.88,1252.88,20.881333333333334,00:05:11.73,00:20:52.88,00:20:52.88,1706974251.57,1706956251.57,1,26.2,142.91616666666667
Edward Mulder,M,459,4M,112,1,,4.0,00:20:53.10,1253.1,20.884999999999998,00:05:11.09,00:20:53.10,00:20:53.10,1706974251.79,1706956251.79,1,26.2,144.71616666666665
Noah Steffen,M,521,4M,113,-2,,4.0,00:20:53.45,1253.45,20.890833333333333,00:05:11.94,00:20:53.45,00:20:53.45,1706974252.14,1706956252.14,1,26.2,150.9865
Adam Sjolund,M,522,4M,114,-4,,4.0,00:20:53.69,1253.69,20.894833333333334,00:05:12.37,00:20:53.69,00:20:53.69,1706974252.38,1706956252.38,1,26.2,153.9495
Noah Gade,M,578,4M,,,,4.0,00:20:54.23,1254.23,20.903833333333335,00:05:12.03,00:20:54.23,00:20:54.23,1706974252.92,1706956252.92,0,12.0,64.7105
Nick Wolk,M,570,4M,115,-1,,4.0,00:20:54.71,1254.71,20.911833333333334,00:05:12.62,00:20:54.71,00:20:54.71,1706974253.40,1706956253.40,1,26.2,140.87583333333333
Grayson Hough,M,524,4M,116,4,,4.0,00:20:54.97,1254.97,20.916166666666665,00:05:11.44,00:20:54.97,00:20:54.97,1706974253.66,1706956253.66,1,26.2,142.38216666666668
Isaac Benz,M,537,4M,117,0,,4.0,00:20:58.42,1258.42,20.973666666666666,00:05:15.48,00:20:58.42,00:20:58.42,1706974257.11,1706956257.11,0,17.0,93.0705
Ryan Root,M,487,4M,118,-2,,4.0,00:21:00.55,1260.55,21.009166666666665,00:05:17.77,00:21:00.55,00:21:00.55,1706974259.24,1706956259.24,1,26.2,144.54966666666667
Michael Duggan,M,600,4M,119,-1,,4.0,00:21:00.97,1260.97,21.016166666666667,00:05:17.73,00:21:00.97,00:21:00.97,1706974259.66,1706956259.66,1,26.2,140.0465
Sergio Reyes,M,491,4M,,,,4.0,00:21:04.60,1264.6,21.076666666666664,00:05:17.78,00:21:04.60,00:21:04.60,1706974263.29,1706956263.29,0,18.0,100.91566666666667
Connor Rockett,M,508,4M,120,6,,4.0,00:21:05.42,1265.42,21.090333333333334,00:05:12.47,00:21:05.42,00:21:05.42,1706974264.11,1706956264.11,1,26.2,147.38566666666665
Phillip Reid,M,506,4M,121,0,,4.0,00:21:05.74,1265.74,21.095666666666666,00:05:17.70,00:21:05.74,00:21:05.74,1706974264.43,1706956264.43,1,26.2,145.67616666666666
Swarnjit Boyal,M,496,4M,122,-3,,4.0,00:21:05.98,1265.98,21.099666666666668,00:05:22.51,00:21:05.98,00:21:05.98,1706974264.67,1706956264.67,1,26.2,152.50466666666668
Benjamin Decker,M,532,4M,123,2,,4.0,00:21:06.14,1266.14,21.102333333333334,00:05:13.70,00:21:06.14,00:21:06.14,1706974264.83,1706956264.83,1,26.2,139.57416666666668
Dylan Belles,M,577,4M,124,-2,,4.0,00:21:06.59,1266.59,21.10983333333333,00:05:17.38,00:21:06.59,00:21:06.59,1706974265.28,1706956265.28,1,26.2,145.97400000000002
Benjamin Schneiderman,M,495,4M,125,-1,,4.0,00:21:06.62,1266.62,21.110333333333333,00:05:14.26,00:21:06.62,00:21:06.62,1706974265.31,1706956265.31,1,26.2,138.70116666666667
